"date","away","home","doubleheader","name","team","position","mound","win","lose","draw","hld","sv","batter_num","pit","ab","h","hr","fourballs","k","r","er","id","inning","restinning"
"2010-05-29","롯데","SK",0,"이승호","SK","불펜투수","8.5",1,0,0,0,0,7,35,5,1,0,2,2,0,0,776,1,1
"2010-06-02","한화","SK",0,"이승호","SK","불펜투수","8.2",0,0,0,1,0,6,32,6,1,1,0,3,1,1,776,1,2
"2010-06-03","한화","SK",0,"이승호","SK","불펜투수","8.9",0,0,0,0,0,4,8,4,0,0,0,0,0,0,776,1,1
"2010-06-05","SK","LG",0,"이승호","SK","불펜투수","7.9",0,0,0,0,1,11,49,8,1,1,2,3,1,1,776,2,2
"2010-06-08","삼성","SK",0,"이승호","SK","불펜투수","8.4",0,0,0,1,0,2,6,0,0,0,1,0,0,0,776,0,1
"2010-06-10","삼성","SK",0,"이승호","SK","불펜투수","9.4",0,0,0,0,1,3,12,2,1,0,1,0,0,0,776,0,1
"2010-06-11","SK","두산",0,"이승호","SK","불펜투수","8.6",0,0,0,0,1,5,24,4,0,0,1,1,0,0,776,1,1
"2010-06-15","SK","넥센",0,"이승호","SK","불펜투수","8.4",0,0,0,0,1,7,35,6,1,0,1,2,0,0,776,2,0
"2010-06-16","SK","넥센",0,"이승호","SK","불펜투수","8.8",0,0,0,0,0,2,6,2,0,0,0,0,0,0,776,0,2
"2010-06-18","기아","SK",0,"이승호","SK","불펜투수","8.1",0,0,0,0,0,4,25,3,1,0,1,0,1,1,776,0,2
"2010-06-19","기아","SK",0,"이승호","SK","불펜투수","8.3",0,0,0,0,0,8,34,7,3,0,1,3,2,2,776,1,1
"2010-06-22","LG","SK",0,"이승호","SK","불펜투수","8.6",0,0,0,0,0,4,24,4,0,0,0,4,0,0,776,1,1
"2010-06-24","LG","SK",0,"이승호","SK","불펜투수","8.2",0,0,0,0,0,5,16,5,1,1,0,0,1,1,776,1,1
"2010-06-27","SK","롯데",0,"이승호","SK","불펜투수","8.4",0,0,0,0,1,7,27,5,1,1,2,2,2,2,776,1,1
"2010-06-29","SK","기아",0,"이승호","SK","불펜투수","8.1",0,0,0,0,1,7,37,5,1,0,2,1,0,0,776,1,1
"2010-06-30","SK","기아",0,"이승호","SK","불펜투수","10.1",1,0,0,0,0,6,22,6,0,0,0,2,0,0,776,2,0
"2010-07-03","두산","SK",0,"이승호","SK","불펜투수","8.6",0,0,0,0,0,8,29,6,3,1,2,1,4,4,776,1,0
"2010-07-04","두산","SK",0,"이승호","SK","불펜투수","9.3",0,0,0,0,1,1,2,1,0,0,0,0,0,0,776,0,1
"2010-07-07","삼성","SK",0,"이승호","SK","불펜투수","7.6",0,0,0,0,0,9,31,8,3,0,1,1,2,2,776,1,2
"2010-07-08","삼성","SK",0,"이승호","SK","불펜투수","9.1",0,0,0,0,0,1,5,1,0,0,0,0,0,0,776,0,1
"2010-07-09","SK","롯데",0,"이승호","SK","불펜투수","9.2",0,0,0,0,0,2,5,1,1,0,1,0,0,0,776,0,0
"2010-07-10","SK","롯데",0,"이승호","SK","불펜투수","7.8",0,0,0,1,0,4,13,3,1,0,1,1,1,1,776,1,0
"2010-07-13","한화","SK",0,"이승호","SK","불펜투수","9.7",0,0,0,0,0,1,3,1,0,0,0,0,0,0,776,0,1
"2010-07-15","한화","SK",0,"이승호","SK","불펜투수","9.8",1,0,0,0,0,3,16,3,0,0,0,3,0,0,776,1,0
"2010-07-17","SK","기아",0,"이승호","SK","불펜투수","7.1",0,0,0,0,0,9,39,9,4,1,0,2,1,1,776,2,0
"2010-07-20","SK","넥센",0,"이승호","SK","불펜투수","7.9",0,0,0,1,0,8,30,7,3,0,1,1,3,3,776,1,1
"2010-07-22","SK","넥센",0,"이승호","SK","불펜투수","7.1",0,0,0,0,0,6,28,3,0,0,2,1,0,0,776,1,2
"2010-07-28","SK","LG",0,"이승호","SK","불펜투수","8.9",0,1,0,0,0,16,76,12,5,0,3,3,2,1,776,2,1
"2010-08-01","기아","SK",0,"이승호","SK","불펜투수","7.6",0,0,0,0,0,2,8,2,1,0,0,1,0,0,776,0,1
"2010-08-03","SK","삼성",0,"이승호","SK","불펜투수","6.6",1,0,0,0,0,11,55,8,2,0,3,5,1,1,776,2,0
"2010-08-06","넥센","SK",0,"이승호","SK","불펜투수","9.2",0,0,0,0,0,2,8,2,1,0,0,1,0,0,776,0,1
"2010-08-07","넥센","SK",0,"이승호","SK","불펜투수","9.9",0,1,0,0,0,7,33,6,3,1,1,0,2,2,776,1,1
"2010-08-19","롯데","SK",0,"이승호","SK","불펜투수","8.5",0,0,0,0,0,1,5,1,0,0,0,1,0,0,776,0,1
"2010-08-20","SK","한화",0,"이승호","SK","불펜투수","8.2",0,1,0,0,0,4,20,3,2,1,1,0,3,3,776,0,1
"2010-08-26","SK","기아",0,"이승호","SK","선발투수","1.1",0,0,0,0,0,16,70,14,3,0,2,3,0,0,776,4,0
"2010-09-01","SK","두산",0,"이승호","SK","불펜투수","8.1",0,0,0,1,0,3,11,2,1,0,1,0,0,0,776,0,1
"2010-09-07","두산","SK",0,"이승호","SK","불펜투수","9.2",0,0,0,0,0,2,8,2,0,0,0,1,0,0,776,0,2
"2010-09-10","SK","한화",0,"이승호","SK","선발투수","1.1",0,1,0,0,0,9,38,6,3,1,2,2,3,3,776,1,2
"2010-09-15","SK","롯데",0,"이승호","SK","선발투수","1.1",0,0,0,0,0,21,73,21,6,1,0,6,1,1,776,6,0
"2010-09-22","SK","두산",2,"이승호","SK","선발투수","1.1",0,0,0,0,0,20,69,16,6,1,4,4,5,5,776,3,1
"2010-09-26","넥센","SK",0,"이승호","SK","선발투수","1.1",0,0,0,0,0,9,29,8,3,0,0,1,2,2,776,2,0
"2011-04-05","SK","LG",0,"이승호","SK","불펜투수","7.9",1,0,0,0,0,3,16,2,1,0,1,1,0,0,776,0,1
"2011-04-06","SK","LG",0,"이승호","SK","불펜투수","5.7",0,0,0,0,0,6,24,4,0,0,2,2,0,0,776,1,1
"2011-04-09","삼성","SK",0,"이승호","SK","불펜투수","9.2",0,0,0,0,0,5,18,5,2,0,0,1,2,0,776,0,2
"2011-04-13","한화","SK",0,"이승호","SK","불펜투수","9.2",0,0,0,0,0,5,17,2,1,0,3,1,2,2,776,0,1
"2011-04-16","SK","넥센",0,"이승호","SK","불펜투수","5.5",0,0,0,0,0,11,60,9,2,0,2,4,2,1,776,2,1
"2011-04-21","LG","SK",0,"이승호","SK","불펜투수","8.8",0,0,0,0,0,5,19,4,1,0,1,1,0,0,776,1,0
"2011-04-23","SK","롯데",0,"이승호","SK","불펜투수","10.8",0,1,0,0,0,2,4,1,1,0,0,0,1,1,776,0,1
"2011-04-24","SK","롯데",0,"이승호","SK","불펜투수","9.3",0,0,0,0,0,4,18,3,2,1,1,0,2,2,776,0,1
"2011-05-04","SK","한화",0,"이승호","SK","불펜투수","4.2",1,0,0,0,0,8,41,5,0,0,3,0,0,0,776,1,2
"2011-05-05","SK","한화",0,"이승호","SK","불펜투수","3.6",0,0,0,1,0,5,17,4,1,0,1,0,0,0,776,1,1
"2011-05-06","기아","SK",0,"이승호","SK","불펜투수","4.9",1,0,0,0,0,8,38,7,1,0,1,1,0,0,776,2,1
"2011-05-08","기아","SK",0,"이승호","SK","불펜투수","11.3",0,1,0,0,0,5,25,4,2,0,1,0,1,1,776,1,0
"2011-05-10","SK","삼성",0,"이승호","SK","불펜투수","6.7",0,0,0,0,0,7,33,7,1,0,0,2,0,0,776,2,1
"2011-05-12","SK","삼성",0,"이승호","SK","불펜투수","9.2",1,0,0,0,0,4,25,4,0,0,0,2,0,0,776,1,1
"2011-05-13","SK","두산",0,"이승호","SK","불펜투수","9.8",0,0,0,0,1,3,15,1,0,0,2,1,0,0,776,0,1
"2011-05-14","SK","두산",0,"이승호","SK","불펜투수","7.1",0,0,0,0,0,2,10,1,0,0,0,0,0,0,776,0,2
"2011-05-22","넥센","SK",0,"이승호","SK","불펜투수","5.1",0,0,0,0,0,1,7,1,0,0,0,0,0,0,776,0,1
"2011-05-24","SK","한화",0,"이승호","SK","불펜투수","9.1",0,0,0,0,0,1,3,1,1,0,0,0,0,0,776,0,0
"2011-05-26","SK","한화",0,"이승호","SK","불펜투수","7.4",0,0,0,0,0,5,11,4,0,0,1,0,0,0,776,1,1
"2011-05-27","SK","삼성",0,"이승호","SK","불펜투수","2.4",0,0,0,0,0,8,33,6,1,0,2,3,0,0,776,1,2
"2011-05-31","두산","SK",0,"이승호","SK","불펜투수","5.6",0,0,0,0,0,9,34,8,0,0,1,1,0,0,776,2,2
"2011-06-02","두산","SK",0,"이승호","SK","불펜투수","7.1",0,0,0,0,0,11,50,9,4,0,2,2,2,2,776,2,0
"2011-06-03","기아","SK",0,"이승호","SK","불펜투수","7.7",0,0,0,0,0,6,28,4,1,0,2,1,1,1,776,1,0
"2011-06-05","기아","SK",0,"이승호","SK","불펜투수","9.1",0,0,0,0,0,2,7,1,0,0,1,0,0,0,776,0,1
"2011-06-08","SK","넥센",0,"이승호","SK","불펜투수","9.2",0,0,0,0,0,1,7,1,0,0,0,0,0,0,776,0,1
"2011-06-09","SK","넥센",0,"이승호","SK","불펜투수","6.3",0,0,0,1,0,9,38,7,1,0,1,1,0,0,776,2,1
"2011-06-11","SK","두산",0,"이승호","SK","불펜투수","6.4",0,0,0,0,0,2,12,1,0,0,1,1,0,0,776,0,1
"2011-06-16","롯데","SK",0,"이승호","SK","불펜투수","5.6",0,0,0,0,0,5,13,3,2,0,0,0,1,1,776,1,0
"2011-06-17","SK","LG",0,"이승호","SK","불펜투수","6.1",0,0,0,0,0,1,3,1,0,0,0,1,0,0,776,0,1
"2011-06-18","SK","LG",0,"이승호","SK","불펜투수","5.5",0,0,0,0,0,8,45,6,1,0,2,0,0,0,776,1,2
"2011-06-28","한화","SK",0,"이승호","SK","불펜투수","8.5",0,0,0,0,0,10,37,8,3,0,1,0,1,1,776,2,0
"2011-06-30","한화","SK",0,"이승호","SK","불펜투수","9.5",0,0,0,0,0,1,5,1,0,0,0,1,0,0,776,0,1
"2011-07-06","삼성","SK",0,"이승호","SK","불펜투수","7.2",0,1,0,0,0,10,36,8,3,1,0,1,2,2,776,2,0
"2011-07-17","한화","SK",0,"이승호","SK","불펜투수","6.5",0,0,0,0,0,4,12,3,0,0,1,0,0,0,776,1,0
"2011-08-07","기아","SK",0,"이승호","SK","불펜투수","7.9",0,0,0,0,0,10,35,5,2,0,3,0,2,2,776,1,2
"2011-08-11","SK","두산",0,"이승호","SK","불펜투수","8.5",0,0,0,0,0,1,3,1,0,0,0,0,0,0,776,0,1
"2011-08-14","넥센","SK",0,"이승호","SK","불펜투수","8.7",0,0,0,0,0,3,11,3,0,0,0,1,0,0,776,1,0
"2011-08-17","삼성","SK",0,"이승호","SK","불펜투수","3.2",0,0,0,0,0,11,54,9,1,0,2,3,1,1,776,2,2
"2011-08-21","SK","롯데",0,"이승호","SK","불펜투수","8.9",0,0,0,0,0,3,14,3,0,0,0,1,0,0,776,1,0
"2011-08-24","두산","SK",0,"이승호","SK","불펜투수","9.1",1,0,0,0,0,2,8,2,0,0,0,0,0,0,776,0,2
"2011-08-25","두산","SK",0,"이승호","SK","불펜투수","9.1",0,0,0,0,0,3,9,3,0,0,0,1,0,0,776,1,0
"2011-08-28","SK","기아",0,"이승호","SK","선발투수","1.1",0,0,0,0,0,11,49,8,2,0,2,1,2,2,776,2,1
"2011-08-31","LG","SK",0,"이승호","SK","불펜투수","7.9",0,0,0,0,0,6,24,6,1,0,0,2,0,0,776,1,2
"2011-09-03","두산","SK",0,"이승호","SK","불펜투수","6.9",0,0,0,0,0,5,20,4,2,1,1,1,3,3,776,0,2
"2011-09-06","SK","넥센",0,"이승호","SK","불펜투수","12.9",0,0,0,0,0,2,5,2,1,0,0,0,0,0,776,0,2
"2011-09-14","넥센","SK",0,"이승호","SK","불펜투수","4.5",0,0,0,0,0,6,22,5,2,0,1,2,1,1,776,1,0
"2011-09-15","SK","LG",0,"이승호","SK","불펜투수","8.3",0,0,0,0,0,3,6,3,1,0,0,0,0,0,776,1,0
"2011-09-17","한화","SK",0,"이승호","SK","불펜투수","5.4",0,0,0,0,0,12,42,11,1,0,1,1,0,0,776,3,1
"2011-09-22","SK","롯데",0,"이승호","SK","불펜투수","6.7",0,0,0,0,0,6,24,4,0,0,2,2,2,2,776,1,1
"2011-09-27","넥센","SK",0,"이승호","SK","불펜투수","7.7",0,0,0,0,1,11,41,10,1,0,1,3,0,0,776,3,0
"2011-09-30","삼성","SK",0,"이승호","SK","불펜투수","4.3",1,0,0,0,0,12,52,10,2,0,2,4,0,0,776,2,2
"2012-05-09","삼성","롯데",0,"이승호","롯데","불펜투수","7.2",0,0,0,0,0,5,20,5,1,0,0,0,0,0,776,1,1
"2012-05-10","삼성","롯데",0,"이승호","롯데","불펜투수","10.5",0,0,0,0,0,8,32,5,0,0,3,1,0,0,776,1,2
"2012-05-12","롯데","한화",0,"이승호","롯데","불펜투수","7.1",0,0,0,0,0,4,16,3,2,0,1,0,2,2,776,0,2
"2012-05-13","롯데","한화",0,"이승호","롯데","불펜투수","5.6",0,0,0,0,0,7,27,7,2,0,0,1,1,1,776,1,2
"2012-05-15","넥센","롯데",0,"이승호","롯데","불펜투수","8.4",0,0,0,0,0,5,20,3,0,0,2,0,0,0,776,1,1
"2012-05-16","넥센","롯데",0,"이승호","롯데","불펜투수","7.8",0,0,0,0,0,3,12,3,0,0,0,1,0,0,776,1,0
"2012-05-20","기아","롯데",0,"이승호","롯데","불펜투수","8.1",0,0,0,0,0,1,5,1,1,0,0,0,0,0,776,0,0
"2012-05-23","롯데","삼성",0,"이승호","롯데","불펜투수","7.2",0,0,0,0,0,2,5,2,1,0,0,0,0,0,776,0,1
"2012-06-01","넥센","롯데",0,"이승호","롯데","불펜투수","4.5",1,0,0,0,0,7,31,5,1,0,2,1,0,0,776,1,1
"2012-06-03","넥센","롯데",0,"이승호","롯데","불펜투수","8.6",0,0,0,0,0,4,9,4,0,0,0,1,0,0,776,1,1
"2012-06-05","롯데","한화",0,"이승호","롯데","불펜투수","6.1",0,0,0,0,0,6,29,5,2,0,1,2,0,0,776,1,0
"2012-06-06","롯데","한화",0,"이승호","롯데","불펜투수","7.6",0,0,0,0,0,4,14,4,0,0,0,1,0,0,776,1,1
"2012-06-09","기아","롯데",0,"이승호","롯데","불펜투수","10.6",0,0,0,0,0,4,15,3,0,0,1,1,0,0,776,0,2
"2012-06-12","두산","롯데",0,"이승호","롯데","불펜투수","7.5",0,0,0,0,0,5,20,4,1,0,1,0,0,0,776,1,0
"2012-06-13","두산","롯데",0,"이승호","롯데","불펜투수","6.3",0,0,0,0,0,1,5,0,0,0,1,0,0,0,776,0,0
"2012-06-14","두산","롯데",0,"이승호","롯데","불펜투수","3.5",0,0,0,0,0,16,69,13,2,0,3,1,0,0,776,4,0
"2012-06-17","롯데","넥센",0,"이승호","롯데","불펜투수","9.7",0,1,0,0,0,4,12,2,1,0,1,0,1,0,776,0,2
"2012-06-29","롯데","두산",0,"이승호","롯데","불펜투수","6.7",0,0,0,0,0,6,28,5,0,0,1,1,0,0,776,1,2
"2012-07-01","롯데","두산",0,"이승호","롯데","불펜투수","6.6",0,0,0,0,0,12,47,12,4,0,0,1,1,1,776,3,0
"2012-07-08","삼성","롯데",0,"이승호","롯데","불펜투수","5.2",0,0,0,0,0,11,36,9,1,0,2,1,0,0,776,3,0
"2012-07-12","롯데","기아",0,"이승호","롯데","불펜투수","6.8",0,0,0,0,0,6,27,3,1,0,2,1,0,0,776,1,0
"2012-07-17","롯데","넥센",0,"이승호","롯데","불펜투수","5.1",0,0,0,0,0,2,10,2,0,0,0,1,0,0,776,0,2
"2012-07-19","롯데","넥센",0,"이승호","롯데","불펜투수","4.1",0,0,0,0,0,6,27,5,1,0,1,2,1,1,776,1,2
"2012-07-24","롯데","한화",0,"이승호","롯데","불펜투수","6.9",0,0,0,0,0,1,4,1,1,0,0,0,0,0,776,0,0
"2012-07-25","롯데","한화",0,"이승호","롯데","불펜투수","5.9",0,0,0,0,0,14,55,11,3,0,3,1,2,1,776,3,0
"2012-07-28","롯데","두산",0,"이승호","롯데","불펜투수","8.2",0,0,0,0,0,4,15,4,1,0,0,1,0,0,776,1,0
"2012-07-31","기아","롯데",0,"이승호","롯데","불펜투수","8.3",1,0,0,0,0,1,3,1,0,0,0,0,0,0,776,0,1
"2012-08-01","기아","롯데",0,"이승호","롯데","불펜투수","8.7",0,0,0,0,0,4,20,2,1,0,2,0,4,3,776,0,0
"2012-08-03","삼성","롯데",0,"이승호","롯데","불펜투수","6.2",0,0,0,0,0,4,22,4,0,0,0,1,0,0,776,1,1
"2012-08-07","롯데","LG",0,"이승호","롯데","불펜투수","6.1",0,0,0,1,0,6,35,4,0,0,2,0,1,1,776,1,1
"2012-08-12","롯데","기아",0,"이승호","롯데","불펜투수","6.4",0,0,0,0,0,1,3,1,1,0,0,0,0,0,776,0,0
"2012-08-15","SK","롯데",0,"이승호","롯데","불펜투수","7.9",0,0,0,0,0,2,3,2,1,0,0,0,0,0,776,0,1
"2012-08-16","SK","롯데",0,"이승호","롯데","불펜투수","9.9",0,1,0,0,0,8,32,6,1,0,1,1,1,1,776,2,0
"2012-08-18","넥센","롯데",0,"이승호","롯데","불펜투수","5.2",0,0,0,0,0,3,15,2,1,0,1,0,0,0,776,0,0
"2012-09-01","LG","롯데",0,"이승호","롯데","불펜투수","6.1",0,0,0,0,0,8,27,6,2,0,2,0,3,3,776,1,1
"2012-09-10","한화","롯데",0,"이승호","롯데","불펜투수","9.1",0,0,0,0,0,2,3,2,0,0,0,0,0,0,776,0,2
"2012-09-11","두산","롯데",0,"이승호","롯데","불펜투수","8.4",0,0,0,0,0,2,6,2,0,0,0,1,0,0,776,0,2
"2012-09-19","SK","롯데",0,"이승호","롯데","불펜투수","9.7",0,0,0,0,0,7,29,6,3,1,1,1,4,4,776,1,0
"2012-09-21","롯데","LG",0,"이승호","롯데","불펜투수","8.7",0,0,0,0,0,4,16,4,1,0,0,1,0,0,776,1,0
"2012-09-27","삼성","롯데",0,"이승호","롯데","불펜투수","7.5",0,0,0,0,0,10,38,9,1,0,1,1,0,0,776,3,0
"2012-10-06","롯데","SK",0,"이승호","롯데","불펜투수","7.4",0,1,0,0,0,6,30,5,2,0,1,2,2,2,776,1,1
"2013-04-16","NC","한화",0,"이승호","NC","불펜투수","7.6",0,0,0,0,0,6,13,6,2,0,0,0,0,0,776,1,2
"2013-04-18","NC","한화",0,"이승호","NC","불펜투수","7.7",0,1,0,0,0,1,8,1,1,0,0,0,1,0,776,0,0
"2013-04-24","기아","NC",0,"이승호","NC","불펜투수","8.9",0,0,0,0,0,2,7,1,0,0,1,0,0,0,776,0,1
"2013-04-25","기아","NC",0,"이승호","NC","불펜투수","9.6",0,0,0,0,0,8,38,6,3,0,2,1,3,3,776,1,0
"2013-05-21","NC","SK",0,"이승호","NC","불펜투수","8.5",0,0,0,0,0,1,5,0,0,0,1,0,1,1,776,0,0
"2013-05-24","NC","기아",0,"이승호","NC","불펜투수","8.5",0,0,0,0,0,7,32,6,3,0,1,1,3,3,776,1,0
"2013-05-30","넥센","NC",0,"이승호","NC","불펜투수","9.2",0,0,0,0,0,3,9,3,0,0,0,1,0,0,776,1,0
"2013-06-02","NC","한화",0,"이승호","NC","불펜투수","7.1",0,0,0,0,0,2,7,1,0,0,1,0,0,0,776,0,1
"2013-06-13","NC","기아",0,"이승호","NC","불펜투수","5.5",0,0,0,0,0,1,4,1,0,0,0,1,0,0,776,0,1
"2013-06-14","삼성","NC",0,"이승호","NC","불펜투수","8.5",0,0,0,0,0,2,9,2,1,1,0,1,1,1,776,0,1
"2013-09-22","LG","NC",0,"이승호","NC","불펜투수","7.5",0,0,0,0,0,1,6,1,0,0,0,0,0,0,776,0,1
"2013-10-05","SK","NC",0,"이승호","NC","선발투수","1.1",0,0,0,0,0,11,40,10,3,1,1,0,2,2,776,3,0
"2015-07-29","NC","삼성",0,"이승호","NC","선발투수","1.1",0,1,0,0,0,7,22,6,3,0,1,1,4,4,776,1,0
